id
13124S_2_2_2021
13124S_2_3_2021
13124S_2_4_2021
13124S_2_5_2021
13124S_3_1_2021
13124S_3_2_2021
13124S_3_3_2021
13124S_3_4_2021
13124S_3_5_2021
13130S_1_1_2021
13130S_1_2_2021
13130S_1_3_2021
13130S_1_4_2021
13130S_1_5_2021
13130S_2_1_2021
13130S_2_2_2021
13130S_2_3_2021
13130S_2_4_2021
13130S_2_5_2021
13130S_3_1_2021
13130S_3_2_2021
13130S_3_3_2021
13130S_3_4_2021
13130S_3_5_2021
14016S_1_1_2021
14016S_1_2_2021
14016S_1_3_2021
14016S_1_4_2021
14016S_1_5_2021
14016S_2_1_2021
14016S_2_2_2021
14016S_2_3_2021
14016S_2_4_2021
14016S_2_5_2021
14016S_3_1_2021
14016S_3_2_2021
14016S_3_3_2021
14016S_3_4_2021
14016S_3_5_2021
14045S_1_1_2021
14045S_1_2_2021
14045S_1_3_2021
14045S_1_4_2021
14045S_1_5_2021
14045S_2_1_2021
14045S_2_2_2021
14045S_2_3_2021
14045S_2_4_2021
14045S_2_5_2021
14045S_3_1_2021
14045S_3_2_2021
14045S_3_3_2021
14045S_3_4_2021
14045S_3_5_2021
14137S_1_1_2005
14137S_1_2_2005
14137S_1_3_2005
14137S_1_4_2005
14137S_1_5_2005
14137S_2_1_2005
14137S_2_2_2005
14137S_2_3_2005
14137S_2_4_2005
14137S_2_5_2005
14137S_3_1_2005
14137S_3_2_2005
14137S_3_3_2005
14137S_3_4_2005
14137S_3_5_2005
14137S_1_1_2007
14137S_1_2_2007
14137S_1_3_2007
14137S_1_4_2007
14137S_1_5_2007
14137S_2_1_2007
14137S_2_2_2007
14137S_2_3_2007
14137S_2_4_2007
14137S_2_5_2007
14137S_3_1_2007
14137S_3_2_2007
14137S_3_3_2007
14137S_3_4_2007
14137S_3_5_2007
14137S_1_1_2009
14137S_1_2_2009
14137S_1_3_2009
14137S_1_4_2009
14137S_1_5_2009
14137S_2_1_2009
14137S_2_2_2009
14137S_2_3_2009
14137S_2_4_2009
14137S_2_5_2009
14137S_3_1_2009
14137S_3_2_2009
14137S_3_3_2009
14137S_3_4_2009
14137S_3_5_2009
14137S_1_1_2011
14137S_1_2_2011
14137S_1_3_2011
14137S_1_4_2011
14137S_1_5_2011
14137S_2_1_2011
14137S_2_2_2011
14137S_2_3_2011
14137S_2_4_2011
14137S_2_5_2011
14137S_3_1_2011
14137S_3_2_2011
14137S_3_3_2011
14137S_3_4_2011
14137S_3_5_2011
14137S_1_1_2013
14137S_1_2_2013
14137S_1_3_2013
14137S_1_4_2013
14137S_1_5_2013
14137S_2_1_2013
14137S_2_2_2013
14137S_2_3_2013
14137S_2_4_2013
14137S_2_5_2013
14137S_3_1_2013
14137S_3_2_2013
14137S_3_3_2013
14137S_3_4_2013
14137S_3_5_2013
14137S_1_1_2015
14137S_1_2_2015
14137S_1_3_2015
14137S_1_4_2015
14137S_1_5_2015
14137S_2_1_2015
14137S_2_2_2015
14137S_2_3_2015
14137S_2_4_2015
14137S_2_5_2015
14137S_3_1_2015
14137S_3_2_2015
14137S_3_3_2015
14137S_3_4_2015
14137S_3_5_2015
14137S_1_1_2017
14137S_1_2_2017
14137S_1_3_2017
14137S_1_4_2017
14137S_1_5_2017
14137S_2_1_2017
14137S_2_2_2017
14137S_2_3_2017
14137S_2_4_2017
14137S_2_5_2017
14137S_3_1_2017
14137S_3_2_2017
14137S_3_3_2017
14137S_3_4_2017
14137S_3_5_2017
14137S_1_1_2019
14137S_1_2_2019
14137S_1_3_2019
14137S_1_4_2019
14137S_1_5_2019
14137S_2_1_2019
14137S_2_2_2019
14137S_2_3_2019
14137S_2_4_2019
14137S_2_5_2019
14137S_3_1_2019
14137S_3_2_2019
14137S_3_3_2019
14137S_3_4_2019
14137S_3_5_2019
14137S_1_1_2021
14137S_1_2_2021
14137S_1_3_2021
14137S_1_4_2021
14137S_1_5_2021
14137S_2_1_2021
14137S_2_2_2021
14137S_2_3_2021
14137S_2_4_2021
14137S_2_5_2021
14137S_3_1_2021
14137S_3_2_2021
14137S_3_3_2021
14137S_3_4_2021
14137S_3_5_2021
14138S_1_1_2005
14138S_1_2_2005
14138S_1_3_2005
14138S_1_4_2005
14138S_1_5_2005
14138S_2_1_2005
14138S_2_2_2005
14138S_2_3_2005
14138S_2_4_2005
14138S_2_5_2005
14138S_3_1_2005
14138S_3_2_2005
14138S_3_3_2005
14138S_3_4_2005
14138S_3_5_2005
14138S_1_1_2007
14138S_1_2_2007
14138S_1_3_2007
14138S_1_4_2007
14138S_1_5_2007
14138S_2_1_2007
14138S_2_2_2007
14138S_2_3_2007
14138S_2_4_2007
14138S_2_5_2007
14138S_3_1_2007
14138S_3_2_2007
14138S_3_3_2007
14138S_3_4_2007
14138S_3_5_2007
14138S_1_1_2009
14138S_1_2_2009
14138S_1_3_2009
14138S_1_4_2009
14138S_1_5_2009
14138S_2_1_2009
14138S_2_2_2009
14138S_2_3_2009
14138S_2_4_2009
14138S_2_5_2009
14138S_3_1_2009
14138S_3_2_2009
14138S_3_3_2009
14138S_3_4_2009
14138S_3_5_2009
14138S_1_1_2011
14138S_1_2_2011
14138S_1_3_2011
14138S_1_4_2011
14138S_1_5_2011
14138S_2_1_2011
14138S_2_2_2011
14138S_2_3_2011
14138S_2_4_2011
14138S_2_5_2011
14138S_3_1_2011
14138S_3_2_2011
14138S_3_3_2011
14138S_3_4_2011
14138S_3_5_2011
14138S_1_1_2013
14138S_1_2_2013
14138S_1_3_2013
14138S_1_4_2013
14138S_1_5_2013
14138S_2_1_2013
14138S_2_2_2013
14138S_2_3_2013
14138S_2_4_2013
14138S_2_5_2013
14138S_3_1_2013
14138S_3_2_2013
14138S_3_3_2013
14138S_3_4_2013
14138S_3_5_2013
14138S_1_1_2015
14138S_1_2_2015
14138S_1_3_2015
14138S_1_4_2015
14138S_1_5_2015
14138S_2_1_2015
14138S_2_2_2015
14138S_2_3_2015
14138S_2_4_2015
14138S_2_5_2015
14138S_3_1_2015
14138S_3_2_2015
14138S_3_3_2015
14138S_3_4_2015
14138S_3_5_2015
14138S_1_1_2017
14138S_1_2_2017
14138S_1_3_2017
14138S_1_4_2017
14138S_1_5_2017
14138S_2_1_2017
14138S_2_2_2017
14138S_2_3_2017
14138S_2_4_2017
14138S_2_5_2017
14138S_3_1_2017
14138S_3_2_2017
14138S_3_3_2017
14138S_3_4_2017
14138S_3_5_2017
14138S_1_1_2019
14138S_1_2_2019
14138S_1_3_2019
14138S_1_4_2019
14138S_1_5_2019
14138S_2_1_2019
14138S_2_2_2019
14138S_2_3_2019
14138S_2_4_2019
14138S_2_5_2019
14138S_3_1_2019
14138S_3_2_2019
14138S_3_3_2019
14138S_3_4_2019
14138S_3_5_2019
14138S_1_1_2021
14138S_1_2_2021
14138S_1_3_2021
14138S_1_4_2021
14138S_1_5_2021
14138S_2_1_2021
14138S_2_2_2021
14138S_2_3_2021
14138S_2_4_2021
14138S_2_5_2021
14138S_3_1_2021
14138S_3_2_2021
14138S_3_3_2021
14138S_3_4_2021
14138S_3_5_2021
14114S_1_1_2005
14114S_1_2_2005
14114S_1_3_2005
14114S_1_4_2005
14114S_1_5_2005
14114S_2_1_2005
14114S_2_2_2005
14114S_2_3_2005
14114S_2_4_2005
14114S_2_5_2005
14114S_3_1_2005
14114S_3_2_2005
14114S_3_3_2005
14114S_3_4_2005
14114S_3_5_2005
14114S_1_1_2007
14114S_1_2_2007
14114S_1_3_2007
14114S_1_4_2007
14114S_1_5_2007
14114S_2_1_2007
14114S_2_2_2007
14114S_2_3_2007
14114S_2_4_2007
14114S_2_5_2007
14114S_3_1_2007
14114S_3_2_2007
14114S_3_3_2007
14114S_3_4_2007
14114S_3_5_2007
14114S_1_1_2009
14114S_1_2_2009
14114S_1_3_2009
14114S_1_4_2009
14114S_1_5_2009
14114S_2_1_2009
14114S_2_2_2009
14114S_2_3_2009
14114S_2_4_2009
14114S_2_5_2009
14114S_3_1_2009
14114S_3_2_2009
14114S_3_3_2009
14114S_3_4_2009
14114S_3_5_2009
14114S_1_1_2011
14114S_1_2_2011
14114S_1_3_2011
14114S_1_4_2011
14114S_1_5_2011
14114S_2_1_2011
14114S_2_2_2011
14114S_2_3_2011
14114S_2_4_2011
14114S_2_5_2011
14114S_3_1_2011
14114S_3_2_2011
14114S_3_3_2011
14114S_3_4_2011
14114S_3_5_2011
14114S_1_1_2013
14114S_1_2_2013
14114S_1_3_2013
14114S_1_4_2013
14114S_1_5_2013
14114S_2_1_2013
14114S_2_2_2013
14114S_2_3_2013
14114S_2_4_2013
14114S_2_5_2013
14114S_3_1_2013
14114S_3_2_2013
14114S_3_3_2013
14114S_3_4_2013
14114S_3_5_2013
14114S_1_1_2015
14114S_1_2_2015
14114S_1_3_2015
14114S_1_4_2015
14114S_1_5_2015
14114S_2_1_2015
14114S_2_2_2015
14114S_2_3_2015
14114S_2_4_2015
14114S_2_5_2015
14114S_3_1_2015
14114S_3_2_2015
14114S_3_3_2015
14114S_3_4_2015
14114S_3_5_2015
14114S_1_1_2017
14114S_1_2_2017
14114S_1_3_2017
14114S_1_4_2017
14114S_1_5_2017
14114S_2_1_2017
14114S_2_2_2017
14114S_2_3_2017
14114S_2_4_2017
14114S_2_5_2017
14114S_3_1_2017
14114S_3_2_2017
14114S_3_3_2017
14114S_3_4_2017
14114S_3_5_2017
14114S_1_1_2019
14114S_1_2_2019
14114S_1_3_2019
14114S_1_4_2019
14114S_1_5_2019
14114S_2_1_2019
14114S_2_2_2019
14114S_2_3_2019
14114S_2_4_2019
14114S_2_5_2019
14114S_3_1_2019
14114S_3_2_2019
14114S_3_3_2019
14114S_3_4_2019
14114S_3_5_2019
14114S_1_1_2021
14114S_1_2_2021
14114S_1_3_2021
14114S_1_4_2021
14114S_1_5_2021
14114S_2_1_2021
14114S_2_2_2021
14114S_2_3_2021
14114S_2_4_2021
14114S_2_5_2021
14114S_3_1_2021
14114S_3_2_2021
14114S_3_3_2021
14114S_3_4_2021
14114S_3_5_2021
14139S_1_1_2005
14139S_1_2_2005
14139S_1_3_2005
14139S_1_4_2005
14139S_1_5_2005
14139S_2_1_2005
14139S_2_2_2005
14139S_2_3_2005
14139S_2_4_2005
14139S_2_5_2005
14139S_3_1_2005
14139S_3_2_2005
14139S_3_3_2005
14139S_3_4_2005
14139S_3_5_2005
14139S_1_1_2007
14139S_1_2_2007
14139S_1_3_2007
14139S_1_4_2007
14139S_1_5_2007
14139S_3_1_2007
14139S_3_2_2007
14139S_3_3_2007
14139S_3_4_2007
14139S_3_5_2007
14139S_1_1_2009
14139S_1_2_2009
14139S_1_3_2009
14139S_1_4_2009
14139S_1_5_2009
14139S_2_1_2009
14139S_2_2_2009
14139S_2_3_2009
14139S_2_4_2009
14139S_2_5_2009
14139S_3_1_2009
14139S_3_2_2009
14139S_3_3_2009
14139S_3_4_2009
14139S_3_5_2009
14139S_1_1_2011
14139S_1_2_2011
14139S_1_3_2011
14139S_1_4_2011
14139S_1_5_2011
14139S_2_1_2011
14139S_2_2_2011
14139S_2_3_2011
14139S_2_4_2011
14139S_2_5_2011
14139S_3_1_2011
14139S_3_2_2011
14139S_3_3_2011
14139S_3_4_2011
14139S_3_5_2011
14139S_1_1_2013
14139S_1_2_2013
14139S_1_3_2013
14139S_1_4_2013
14139S_1_5_2013
14139S_2_1_2013
14139S_2_2_2013
14139S_2_3_2013
14139S_2_4_2013
14139S_2_5_2013
14139S_3_1_2013
14139S_3_2_2013
14139S_3_3_2013
14139S_3_4_2013
14139S_3_5_2013
14139S_1_1_2015
14139S_1_2_2015
14139S_1_3_2015
14139S_1_4_2015
14139S_1_5_2015
14139S_2_1_2015
14139S_2_2_2015
14139S_2_3_2015
14139S_2_4_2015
14139S_2_5_2015
14139S_3_1_2015
14139S_3_2_2015
14139S_3_3_2015
14139S_3_4_2015
14139S_3_5_2015
14139S_1_1_2017
14139S_1_2_2017
14139S_1_3_2017
14139S_1_4_2017
14139S_1_5_2017
14139S_2_1_2017
14139S_2_2_2017
14139S_2_3_2017
14139S_2_4_2017
14139S_2_5_2017
14139S_3_1_2017
14139S_3_2_2017
14139S_3_3_2017
14139S_3_4_2017
14139S_3_5_2017
14139S_1_1_2019
14139S_1_2_2019
14139S_1_3_2019
14139S_1_4_2019
14139S_1_5_2019
14139S_2_1_2019
14139S_2_2_2019
14139S_2_3_2019
14139S_2_4_2019
14139S_2_5_2019
14139S_3_1_2019
14139S_3_2_2019
14139S_3_3_2019
14139S_3_4_2019
14139S_3_5_2019
14139S_1_1_2021
14139S_1_2_2021
14139S_1_3_2021
14139S_1_4_2021
14139S_1_5_2021
14139S_2_1_2021
14139S_2_2_2021
14139S_2_3_2021
14139S_2_4_2021
14139S_2_5_2021
14139S_3_1_2021
14139S_3_2_2021
14139S_3_3_2021
14139S_3_4_2021
14139S_3_5_2021
14116S_1_1_2005
14116S_1_2_2005
14116S_1_3_2005
14116S_1_4_2005
14116S_1_5_2005
14116S_2_1_2005
14116S_2_2_2005
14116S_2_3_2005
14116S_2_4_2005
14116S_2_5_2005
14116S_3_1_2005
14116S_3_2_2005
14116S_3_3_2005
14116S_3_4_2005
14116S_3_5_2005
14116S_1_1_2007
14116S_1_2_2007
14116S_1_3_2007
14116S_1_4_2007
14116S_1_5_2007
14116S_2_1_2007
14116S_2_2_2007
14116S_2_3_2007
14116S_2_4_2007
14116S_2_5_2007
14116S_3_1_2007
14116S_3_2_2007
14116S_3_3_2007
14116S_3_4_2007
14116S_3_5_2007
14116S_1_1_2009
14116S_1_2_2009
14116S_1_3_2009
14116S_1_4_2009
14116S_1_5_2009
14116S_2_1_2009
14116S_2_2_2009
14116S_2_3_2009
14116S_2_4_2009
14116S_2_5_2009
14116S_3_1_2009
14116S_3_2_2009
14116S_3_3_2009
14116S_3_4_2009
14116S_3_5_2009
14116S_1_1_2011
14116S_1_2_2011
14116S_1_3_2011
14116S_1_4_2011
14116S_1_5_2011
14116S_2_1_2011
14116S_2_2_2011
14116S_2_3_2011
14116S_2_4_2011
14116S_2_5_2011
14116S_3_1_2011
14116S_3_2_2011
14116S_3_3_2011
14116S_3_4_2011
14116S_3_5_2011
14116S_1_1_2013
14116S_1_2_2013
14116S_1_3_2013
14116S_1_4_2013
14116S_1_5_2013
14116S_2_1_2013
14116S_2_2_2013
14116S_2_3_2013
14116S_2_4_2013
14116S_2_5_2013
14116S_3_1_2013
14116S_3_2_2013
14116S_3_3_2013
14116S_3_4_2013
14116S_3_5_2013
14116S_1_1_2015
14116S_1_2_2015
14116S_1_3_2015
14116S_1_4_2015
14116S_1_5_2015
14116S_2_1_2015
14116S_2_2_2015
14116S_2_3_2015
14116S_2_4_2015
14116S_2_5_2015
14116S_3_1_2015
14116S_3_2_2015
14116S_3_3_2015
14116S_3_4_2015
14116S_3_5_2015
14116S_1_1_2017
14116S_1_2_2017
14116S_1_3_2017
14116S_1_4_2017
14116S_1_5_2017
14116S_2_1_2017
14116S_2_2_2017
14116S_2_3_2017
14116S_2_4_2017
14116S_2_5_2017
14116S_3_1_2017
14116S_3_2_2017
14116S_3_3_2017
14116S_3_4_2017
14116S_3_5_2017
14116S_1_1_2019
14116S_1_2_2019
14116S_1_3_2019
14116S_1_4_2019
14116S_1_5_2019
14116S_2_1_2019
14116S_2_2_2019
14116S_2_3_2019
14116S_2_4_2019
14116S_2_5_2019
14116S_3_1_2019
14116S_3_2_2019
14116S_3_3_2019
14116S_3_4_2019
14116S_3_5_2019
14116S_1_1_2021
14116S_1_2_2021
14116S_1_3_2021
14116S_1_4_2021
14116S_1_5_2021
14116S_2_1_2021
14116S_2_2_2021
14116S_2_3_2021
14116S_2_4_2021
14116S_2_5_2021
14116S_3_1_2021
14116S_3_2_2021
14116S_3_3_2021
14116S_3_4_2021
14116S_3_5_2021
14143S_1_1_2005
14143S_1_2_2005
14143S_1_3_2005
14143S_1_4_2005
14143S_1_5_2005
14143S_2_1_2005
14143S_2_2_2005
14143S_2_3_2005
14143S_2_4_2005
14143S_2_5_2005
14143S_3_1_2005
14143S_3_2_2005
14143S_3_3_2005
14143S_3_4_2005
14143S_3_5_2005
14143S_1_1_2007
14143S_1_2_2007
14143S_1_3_2007
14143S_1_4_2007
14143S_1_5_2007
14143S_2_1_2007
14143S_2_2_2007
14143S_2_3_2007
14143S_2_4_2007
14143S_2_5_2007
14143S_3_1_2007
14143S_3_2_2007
14143S_3_3_2007
14143S_3_4_2007
14143S_3_5_2007
14143S_1_1_2009
14143S_1_2_2009
14143S_1_3_2009
14143S_1_4_2009
14143S_1_5_2009
14143S_2_1_2009
14143S_2_2_2009
14143S_2_3_2009
14143S_2_4_2009
14143S_2_5_2009
14143S_3_1_2009
14143S_3_2_2009
14143S_3_3_2009
14143S_3_4_2009
14143S_3_5_2009
14143S_1_1_2011
14143S_1_2_2011
14143S_1_3_2011
14143S_1_4_2011
14143S_1_5_2011
14143S_2_1_2011
14143S_2_2_2011
14143S_2_3_2011
14143S_2_4_2011
14143S_2_5_2011
14143S_3_1_2011
14143S_3_2_2011
14143S_3_3_2011
14143S_3_4_2011
14143S_3_5_2011
14143S_1_1_2013
14143S_1_2_2013
14143S_1_3_2013
14143S_1_4_2013
14143S_1_5_2013
14143S_2_1_2013
14143S_2_2_2013
14143S_2_3_2013
14143S_2_4_2013
14143S_2_5_2013
14143S_3_1_2013
14143S_3_2_2013
14143S_3_3_2013
14143S_3_4_2013
14143S_3_5_2013
14143S_1_1_2015
14143S_1_2_2015
14143S_1_3_2015
14143S_1_4_2015
14143S_1_5_2015
14143S_2_1_2015
14143S_2_2_2015
14143S_2_3_2015
14143S_2_4_2015
14143S_2_5_2015
14143S_3_1_2015
14143S_3_2_2015
14143S_3_3_2015
14143S_3_4_2015
14143S_3_5_2015
14143S_1_1_2017
14143S_1_2_2017
14143S_1_3_2017
14143S_1_4_2017
14143S_1_5_2017
14143S_2_1_2017
14143S_2_2_2017
14143S_2_3_2017
14143S_2_4_2017
14143S_2_5_2017
14143S_3_1_2017
14143S_3_2_2017
14143S_3_3_2017
14143S_3_4_2017
14143S_3_5_2017
14143S_1_1_2019
14143S_1_2_2019
14143S_1_3_2019
14143S_1_4_2019
14143S_1_5_2019
14143S_2_1_2019
14143S_2_2_2019
14143S_2_3_2019
14143S_2_4_2019
14143S_2_5_2019
14143S_3_1_2019
14143S_3_2_2019
14143S_3_3_2019
14143S_3_4_2019
14143S_3_5_2019
14143S_1_1_2021
14143S_1_2_2021
14143S_1_3_2021
14143S_1_4_2021
14143S_1_5_2021
14143S_2_1_2021
14143S_2_2_2021
14143S_2_3_2021
14143S_2_4_2021
14143S_2_5_2021
14143S_3_1_2021
14143S_3_2_2021
14143S_3_3_2021
14143S_3_4_2021
14143S_3_5_2021
14123S_1_1_2005
14123S_1_2_2005
14123S_1_3_2005
14123S_1_4_2005
14123S_1_5_2005
14123S_2_1_2005
14123S_2_2_2005
14123S_2_3_2005
14123S_2_4_2005
14123S_2_5_2005
14123S_3_1_2005
14123S_3_2_2005
14123S_3_3_2005
14123S_3_4_2005
14123S_3_5_2005
14123S_1_1_2007
14123S_1_2_2007
14123S_1_3_2007
14123S_1_4_2007
14123S_1_5_2007
14123S_2_1_2007
14123S_2_2_2007
14123S_2_3_2007
14123S_2_4_2007
14123S_2_5_2007
14123S_3_1_2007
14123S_3_2_2007
14123S_3_3_2007
14123S_3_4_2007
14123S_3_5_2007
14123S_1_1_2009
14123S_1_2_2009
14123S_1_3_2009
14123S_1_4_2009
14123S_1_5_2009
14123S_2_1_2009
14123S_2_2_2009
14123S_2_3_2009
14123S_2_4_2009
14123S_2_5_2009
14123S_3_1_2009
14123S_3_2_2009
14123S_3_3_2009
14123S_3_4_2009
14123S_3_5_2009
14123S_1_1_2011
14123S_1_2_2011
14123S_1_3_2011
14123S_1_4_2011
14123S_1_5_2011
14123S_2_1_2011
14123S_2_2_2011
14123S_2_3_2011
14123S_2_4_2011
14123S_2_5_2011
14123S_3_1_2011
14123S_3_2_2011
14123S_3_3_2011
14123S_3_4_2011
14123S_3_5_2011
14123S_1_1_2013
14123S_1_2_2013
14123S_1_3_2013
14123S_1_4_2013
14123S_1_5_2013
14123S_2_1_2013
14123S_2_2_2013
14123S_2_3_2013
14123S_2_4_2013
14123S_2_5_2013
14123S_3_1_2013
14123S_3_2_2013
14123S_3_3_2013
14123S_3_4_2013
14123S_3_5_2013
14123S_1_1_2015
14123S_1_2_2015
14123S_1_3_2015
14123S_1_4_2015
14123S_1_5_2015
14123S_2_1_2015
14123S_2_2_2015
14123S_2_3_2015
14123S_2_4_2015
14123S_2_5_2015
14123S_3_1_2015
14123S_3_2_2015
14123S_3_3_2015
14123S_3_4_2015
14123S_3_5_2015
14123S_1_1_2017
14123S_1_2_2017
14123S_1_3_2017
14123S_1_4_2017
14123S_1_5_2017
14123S_2_1_2017
14123S_2_2_2017
14123S_2_3_2017
14123S_2_4_2017
14123S_2_5_2017
14123S_3_1_2017
14123S_3_2_2017
14123S_3_3_2017
14123S_3_4_2017
14123S_3_5_2017
14123S_1_1_2019
14123S_1_2_2019
14123S_1_3_2019
14123S_1_4_2019
14123S_1_5_2019
14123S_2_1_2019
14123S_2_2_2019
14123S_2_3_2019
14123S_2_4_2019
14123S_2_5_2019
14123S_3_1_2019
14123S_3_2_2019
14123S_3_3_2019
14123S_3_4_2019
14123S_3_5_2019
14123S_1_1_2021
14123S_1_2_2021
14123S_1_3_2021
14123S_1_4_2021
14123S_1_5_2021
14123S_2_1_2021
14123S_2_2_2021
14123S_2_3_2021
14123S_2_4_2021
14123S_2_5_2021
14123S_3_1_2021
14123S_3_2_2021
14123S_3_3_2021
14123S_3_4_2021
14123S_3_5_2021
14126S_1_1_2005
14126S_1_2_2005
14126S_1_3_2005
14126S_1_4_2005
14126S_1_5_2005
14126S_2_1_2005
14126S_2_2_2005
14126S_2_3_2005
14126S_2_4_2005
14126S_2_5_2005
14126S_3_1_2005
14126S_3_2_2005
14126S_3_3_2005
14126S_3_4_2005
14126S_3_5_2005
14126S_1_1_2007
14126S_1_2_2007
14126S_1_3_2007
14126S_1_4_2007
14126S_1_5_2007
14126S_2_1_2007
14126S_2_2_2007
14126S_2_3_2007
14126S_2_4_2007
14126S_2_5_2007
14126S_3_1_2007
14126S_3_2_2007
14126S_3_3_2007
14126S_3_4_2007
14126S_3_5_2007
14126S_1_1_2009
14126S_1_2_2009
14126S_1_3_2009
14126S_1_4_2009
14126S_1_5_2009
14126S_2_1_2009
14126S_2_2_2009
14126S_2_3_2009
14126S_2_4_2009
14126S_2_5_2009
14126S_3_1_2009
14126S_3_2_2009
14126S_3_3_2009
14126S_3_4_2009
14126S_3_5_2009
14126S_1_1_2011
14126S_1_2_2011
14126S_1_3_2011
14126S_1_4_2011
14126S_1_5_2011
14126S_2_1_2011
14126S_2_2_2011
14126S_2_3_2011
14126S_2_4_2011
14126S_2_5_2011
14126S_3_1_2011
14126S_3_2_2011
14126S_3_3_2011
14126S_3_4_2011
14126S_3_5_2011
14126S_1_1_2013
14126S_1_2_2013
14126S_1_3_2013
14126S_1_4_2013
14126S_1_5_2013
14126S_2_1_2013
14126S_2_2_2013
14126S_2_3_2013
14126S_2_4_2013
14126S_2_5_2013
14126S_3_1_2013
14126S_3_2_2013
14126S_3_3_2013
14126S_3_4_2013
14126S_3_5_2013
14126S_1_1_2015
14126S_1_2_2015
14126S_1_3_2015
14126S_1_4_2015
14126S_1_5_2015
14126S_2_1_2015
14126S_2_2_2015
14126S_2_3_2015
14126S_2_4_2015
14126S_2_5_2015
14126S_3_1_2015
14126S_3_2_2015
14126S_3_3_2015
14126S_3_4_2015
14126S_3_5_2015
14126S_1_1_2017
14126S_1_2_2017
14126S_1_3_2017
14126S_1_4_2017
14126S_1_5_2017
14126S_2_1_2017
14126S_2_2_2017
14126S_2_3_2017
14126S_2_4_2017
14126S_2_5_2017
14126S_3_1_2017
14126S_3_2_2017
14126S_3_3_2017
14126S_3_4_2017
14126S_3_5_2017
14126S_1_1_2019
14126S_1_2_2019
14126S_1_3_2019
14126S_1_4_2019
14126S_1_5_2019
14126S_2_1_2019
14126S_2_2_2019
14126S_2_3_2019
14126S_2_4_2019
14126S_2_5_2019
14126S_3_1_2019
14126S_3_2_2019
14126S_3_3_2019
14126S_3_4_2019
14126S_3_5_2019
14126S_1_1_2021
14126S_1_2_2021
14126S_1_3_2021
14126S_1_4_2021
14126S_1_5_2021
14126S_2_1_2021
14126S_2_2_2021
14126S_2_3_2021
14126S_2_4_2021
14126S_2_5_2021
14126S_3_1_2021
14126S_3_2_2021
14126S_3_3_2021
14126S_3_4_2021
14126S_3_5_2021
15099C_1_1_2003
15099C_1_2_2003
15099C_1_3_2003
15099C_1_4_2003
15099C_1_5_2003
15099C_2_1_2003
15099C_2_2_2003
15099C_2_3_2003
15099C_2_4_2003
15099C_2_5_2003
15099C_3_1_2003
15099C_3_2_2003
15099C_3_3_2003
15099C_3_4_2003
15099C_3_5_2003
15099C_1_1_2006
15099C_1_2_2006
15099C_1_3_2006
15099C_1_4_2006
15099C_1_5_2006
15099C_2_1_2006
15099C_2_2_2006
15099C_2_3_2006
15099C_2_4_2006
15099C_2_5_2006
15099C_3_1_2006
15099C_3_2_2006
15099C_3_3_2006
15099C_3_4_2006
15099C_3_5_2006
15099C_1_1_2010
15099C_1_2_2010
15099C_1_3_2010
15099C_1_4_2010
15099C_1_5_2010
15099C_2_1_2010
15099C_2_2_2010
15099C_2_3_2010
15099C_2_4_2010
15099C_2_5_2010
15099C_3_1_2010
15099C_3_2_2010
15099C_3_3_2010
15099C_3_4_2010
15099C_3_5_2010
15099C_1_1_2018
15099C_1_2_2018
